# tau (s), T (K), Y_CO, Y_CO2 
2.5981204702e-04 1.5700202656e+03 5.6564970417e-02 4.3121381672e-02 
2.7315386089e-04 1.5661717194e+03 5.6513322702e-02 4.2794364567e-02 
2.8700336705e-04 1.5623231731e+03 5.6459275772e-02 4.2471932942e-02 
3.0136218619e-04 1.5584746268e+03 5.6403164218e-02 4.2153572324e-02 
3.1623374577e-04 1.5546260806e+03 5.6345263239e-02 4.1838842723e-02 
3.3162325135e-04 1.5507775343e+03 5.6285796996e-02 4.1527370339e-02 
3.4753762586e-04 1.5469289881e+03 5.6224946296e-02 4.1218839497e-02 
3.6398542995e-04 1.5430804418e+03 5.6162855450e-02 4.0912985083e-02 
3.8097677383e-04 1.5392318956e+03 5.6099638297e-02 4.0609585647e-02 
3.9852322729e-04 1.5353833493e+03 5.6035383387e-02 4.0308457232e-02 
4.1663773296e-04 1.5315348030e+03 5.5970158402e-02 4.0009447931e-02 
4.3533452571e-04 1.5276862568e+03 5.5904013890e-02 3.9712433147e-02 
4.5462905988e-04 1.5238377105e+03 5.5836986396e-02 3.9417311481e-02 
4.7453794506e-04 1.5199891643e+03 5.5769101076e-02 3.9124001209e-02 
4.9507889059e-04 1.5161406180e+03 5.5700373868e-02 3.8832437255e-02 
5.1627065858e-04 1.5122920717e+03 5.5630813296e-02 3.8542568612e-02 
5.3813302481e-04 1.5084435255e+03 5.5560421960e-02 3.8254356139e-02 
5.6068674712e-04 1.5045949792e+03 5.5489197770e-02 3.7967770688e-02 
5.8395354037e-04 1.5007464330e+03 5.5417134964e-02 3.7682791510e-02 
6.0795605760e-04 1.4968978867e+03 5.5344224952e-02 3.7399404890e-02 
6.3271787655e-04 1.4930493404e+03 5.5270457013e-02 3.7117602995e-02 
6.5826349111e-04 1.4892007942e+03 5.5195818866e-02 3.6837382879e-02 
6.8461830712e-04 1.4853522479e+03 5.5120297146e-02 3.6558745640e-02 
7.1180864217e-04 1.4815037017e+03 5.5043877798e-02 3.6281695698e-02 
7.3986172883e-04 1.4776551554e+03 5.4966546399e-02 3.6006240170e-02 
7.6880572133e-04 1.4738066091e+03 5.4888288425e-02 3.5732388343e-02 
7.9866970498e-04 1.4699580629e+03 5.4809089468e-02 3.5460151211e-02 
8.2948370856e-04 1.4661095166e+03 5.4728935418e-02 3.5189541079e-02 
8.6127871916e-04 1.4622609704e+03 5.4647812608e-02 3.4920571227e-02 
8.9408669962e-04 1.4584124241e+03 5.4565707930e-02 3.4653255607e-02 
9.2794060824e-04 1.4545638778e+03 5.4482608930e-02 3.4387608597e-02 
9.6287442100e-04 1.4507153316e+03 5.4398503885e-02 3.4123644769e-02 
9.9892315599e-04 1.4468667853e+03 5.4313381854e-02 3.3861378707e-02 
1.0361229003e-03 1.4430182391e+03 5.4227232723e-02 3.3600824831e-02 
1.0745108393e-03 1.4391696928e+03 5.4140047236e-02 3.3341997260e-02 
1.1141252886e-03 1.4353211465e+03 5.4051817008e-02 3.3084909682e-02 
1.1550057283e-03 1.4314726003e+03 5.3962534537e-02 3.2829575248e-02 
1.1971928404e-03 1.4276240540e+03 5.3872193204e-02 3.2576006474e-02 
1.2407285490e-03 1.4237755078e+03 5.3780787263e-02 3.2324215166e-02 
1.2856560639e-03 1.4199269615e+03 5.3688311828e-02 3.2074212347e-02 
1.3320199269e-03 1.4160784152e+03 5.3594762857e-02 3.1826008200e-02 
1.3798660630e-03 1.4122298690e+03 5.3500137121e-02 3.1579612014e-02 
1.4292418345e-03 1.4083813227e+03 5.3404432178e-02 3.1335032149e-02 
1.4801960999e-03 1.4045327765e+03 5.3307646342e-02 3.1092275996e-02 
1.5327792772e-03 1.4006842302e+03 5.3209778641e-02 3.0851349951e-02 
1.5870434131e-03 1.3968356839e+03 5.3110828785e-02 3.0612259396e-02 
1.6430422565e-03 1.3929871377e+03 5.3010797114e-02 3.0375008681e-02 
1.7008313388e-03 1.3891385914e+03 5.2909684562e-02 3.0139601111e-02 
1.7604680607e-03 1.3852900452e+03 5.2807492607e-02 2.9906038945e-02 
1.8220117860e-03 1.3814414989e+03 5.2704223220e-02 2.9674323391e-02 
1.8855239424e-03 1.3775929527e+03 5.2599878823e-02 2.9444454607e-02 
1.9510681320e-03 1.3737444064e+03 5.2494462228e-02 2.9216431713e-02 
2.0187102496e-03 1.3698958601e+03 5.2387976595e-02 2.8990252794e-02 
2.0885186114e-03 1.3660473139e+03 5.2280425376e-02 2.8765914916e-02 
2.1605640938e-03 1.3621987676e+03 5.2171812258e-02 2.8543414146e-02 
2.2349202843e-03 1.3583502214e+03 5.2062141121e-02 2.8322745564e-02 
2.3116636439e-03 1.3545016751e+03 5.1951415974e-02 2.8103903291e-02 
2.3908736837e-03 1.3506531288e+03 5.1839640911e-02 2.7886880514e-02 
2.4726331550e-03 1.3468045826e+03 5.1726820055e-02 2.7671669509e-02 
2.5570282555e-03 1.3429560363e+03 5.1612957506e-02 2.7458261678e-02 
2.6441488516e-03 1.3391074901e+03 5.1498057296e-02 2.7246647576e-02 
2.7340887192e-03 1.3352589438e+03 5.1382123332e-02 2.7036816948e-02 
2.8269458031e-03 1.3314103975e+03 5.1265159353e-02 2.6828758769e-02 
2.9228224978e-03 1.3275618513e+03 5.1147168882e-02 2.6622461277e-02 
3.0218259496e-03 1.3237133050e+03 5.1028155179e-02 2.6417912022e-02 
3.1240683836e-03 1.3198647588e+03 5.0908121196e-02 2.6215097902e-02 
3.2296674557e-03 1.3160162125e+03 5.0787069536e-02 2.6014005214e-02 
3.3387466319e-03 1.3121676662e+03 5.0665002412e-02 2.5814619696e-02 
3.4514355977e-03 1.3083191200e+03 5.0541921608e-02 2.5616926577e-02 
3.5678706992e-03 1.3044705737e+03 5.0417828440e-02 2.5420910628e-02 
